group4	group9	1	4	2	3	786	588	364
group4	group9	2	7	4	5	772	658	266
group4	dumb	3	11	5	9	800	776	150
group4	dumb	11	9	4	16	734	754	162
group4	dumb	2	3	1	4	890	840	140
group4	dumb	4	5	2	7	844	802	164
group4	group1	3	11	5	9	720	486	394
group4	group1	11	9	4	16	830	384	498
group4	group1	2	3	1	4	790	526	410
group4	group1	4	5	2	7	810	462	452
group4	group2	3	11	5	9	768	422	474
group4	group2	11	9	4	16	838	386	522
group4	group2	2	3	1	4	812	420	536
group4	group2	4	5	2	7	798	466	448
group4	group3	3	11	5	9	720	446	436
group4	group3	11	9	4	16	780	384	466
group4	group3	2	3	1	4	792	472	460
group4	group3	4	5	2	7	806	418	488
group4	group5	3	11	5	9	742	438	440
group4	group5	11	9	4	16	842	410	478
group4	group5	2	3	1	4	852	488	450
group4	group5	4	5	2	7	800	484	438
group4	group6	3	11	5	9	732	462	440
group4	group6	11	9	4	16	786	462	432
group4	group6	2	3	1	4	764	478	454
group4	group6	4	5	2	7	828	406	528
group4	group7	3	11	5	9	802	648	284
group4	group7	11	9	4	16	726	570	328
group4	group7	2	3	1	4	824	596	396
group4	group7	4	5	2	7	834	648	310
group4	group8	3	11	5	9	734	464	426
group4	group8	11	9	4	16	836	384	506
group4	group8	2	3	1	4	802	506	420
group4	group8	4	5	2	7	792	428	462
group4	group9	3	11	5	9	706	574	330
group4	group9	11	9	4	16	690	582	310
group4	group9	2	3	1	4	800	610	332
group4	group9	4	5	2	7	768	586	348
group4	dumb	2	12	6	8	878	820	130
group4	dumb	6	8	2	12	832	808	142
group4	dumb	1	13	4	10	842	794	156
group4	dumb	4	10	1	13	836	816	144
group4	group1	2	12	6	8	648	524	344
group4	group1	6	8	2	12	790	442	454
group4	group1	1	13	4	10	678	534	374
group4	group1	4	10	1	13	758	530	374
group4	group2	2	12	6	8	722	606	292
group4	group2	6	8	2	12	790	484	420
group4	group2	1	13	4	10	708	538	378
group4	group2	4	10	1	13	800	522	418
group4	group3	2	12	6	8	674	512	356
group4	group3	6	8	2	12	790	480	424
group4	group3	1	13	4	10	682	488	428
group4	group3	4	10	1	13	814	480	440
group4	group5	2	12	6	8	692	528	364
group4	group5	6	8	2	12	812	500	414
group4	group5	1	13	4	10	718	550	372
group4	group5	4	10	1	13	770	542	374
group4	group6	2	12	6	8	760	502	412
group4	group6	6	8	2	12	812	508	410
group4	group6	1	13	4	10	784	554	396
group4	group6	4	10	1	13	760	570	360
group4	group7	2	12	6	8	914	712	252
group4	group7	6	8	2	12	784	476	472
group4	group7	1	13	4	10	910	666	304
group4	group7	4	10	1	13	840	588	370
group4	group8	2	12	6	8	686	576	308
group4	group8	6	8	2	12	776	466	418
group4	group8	1	13	4	10	682	574	344
group4	group8	4	10	1	13	780	500	416
group4	group9	2	12	6	8	712	538	374
group4	group9	6	8	2	12	736	558	366
group4	group9	1	13	4	10	744	576	364
group4	group9	4	10	1	13	720	562	372
group5	dumb	5	9	3	11	808	784	126
group5	dumb	4	16	11	9	930	724	188
group5	dumb	1	4	2	3	912	816	162
group5	dumb	2	7	4	5	964	848	102
group5	group1	5	9	3	11	662	510	388
group5	group1	4	16	11	9	740	466	402
group5	group1	1	4	2	3	722	544	396
group5	group1	2	7	4	5	714	534	358
group5	group2	5	9	3	11	692	396	484
group5	group2	4	16	11	9	792	482	394
group5	group2	1	4	2	3	778	530	412
group5	group2	2	7	4	5	744	464	454
group5	group3	5	9	3	11	662	472	408
group5	group3	4	16	11	9	756	576	282
group5	group3	1	4	2	3	718	540	388
group5	group3	2	7	4	5	738	538	370
group5	group4	5	9	3	11	718	408	468
group5	group4	4	16	11	9	828	490	374
group5	group4	1	4	2	3	800	384	550
group5	group4	2	7	4	5	842	498	436
group5	group6	5	9	3	11	720	408	484
group5	group6	4	16	11	9	814	496	382
group5	group6	1	4	2	3	818	350	598
group5	group6	2	7	4	5	766	470	438
group5	group7	5	9	3	11	838	588	344
group5	group7	4	16	11	9	948	628	286
group5	group7	1	4	2	3	736	596	340
group5	group7	2	7	4	5	978	720	258
group5	group8	5	9	3	11	662	456	414
group5	group8	4	16	11	9	762	530	324
group5	group8	1	4	2	3	764	498	456
group5	group8	2	7	4	5	748	552	354
group5	group9	5	9	3	11	718	488	402
group5	group9	4	16	11	9	750	424	448
group5	group9	1	4	2	3	788	528	416
group5	group9	2	7	4	5	758	468	438
group5	dumb	3	11	5	9	774	746	184
group5	dumb	11	9	4	16	748	700	210
group5	dumb	2	3	1	4	874	838	132
group5	dumb	4	5	2	7	928	852	128
group5	group1	3	11	5	9	798	320	588
group5	group1	11	9	4	16	730	376	458
group5	group1	2	3	1	4	772	508	418
group5	group1	4	5	2	7	784	414	496
group5	group2	3	11	5	9	774	326	566
group5	group2	11	9	4	16	754	368	502
group5	group2	2	3	1	4	828	392	564
group5	group2	4	5	2	7	816	356	572
group5	group3	3	11	5	9	756	386	508
group5	group3	11	9	4	16	740	360	474
group5	group3	2	3	1	4	808	416	520
group5	group3	4	5	2	7	742	440	454
group5	group4	3	11	5	9	692	306	594
group5	group4	11	9	4	16	758	268	600
group5	group4	2	3	1	4	818	346	608
group5	group4	4	5	2	7	730	304	616
group5	group6	3	11	5	9	706	314	590
group5	group6	11	9	4	16	772	346	534
group5	group6	2	3	1	4	806	312	640
group5	group6	4	5	2	7	746	362	562
group5	group7	3	11	5	9	708	382	494
group5	group7	11	9	4	16	760	460	430
group5	group7	2	3	1	4	944	596	384
group5	group7	4	5	2	7	876	634	330
group5	group8	3	11	5	9	780	362	538
group5	group8	11	9	4	16	774	336	512
group5	group8	2	3	1	4	836	410	518
group5	group8	4	5	2	7	814	384	530
group5	group9	3	11	5	9	702	424	474
group5	group9	11	9	4	16	666	436	426
group5	group9	2	3	1	4	760	404	520
group5	group9	4	5	2	7	734	494	418
group5	dumb	2	12	6	8	928	812	134
group5	dumb	6	8	2	12	820	772	150
group5	dumb	1	13	4	10	868	808	140
group5	dumb	4	10	1	13	812	784	152
group5	group1	2	12	6	8	716	574	338
group5	group1	6	8	2	12	758	386	482
group5	group1	1	13	4	10	696	526	382
group5	group1	4	10	1	13	802	420	498
group5	group2	2	12	6	8	728	446	450
group5	group2	6	8	2	12	772	374	506
group5	group2	1	13	4	10	696	378	542
group5	group2	4	10	1	13	772	376	536
group5	group3	2	12	6	8	678	450	432
group5	group3	6	8	2	12	722	404	478
group5	group3	1	13	4	10	668	494	406
group5	group3	4	10	1	13	774	418	510
group5	group4	2	12	6	8	796	462	446
group5	group4	6	8	2	12	696	366	518
group5	group4	1	13	4	10	784	456	450
group5	group4	4	10	1	13	730	344	566
group5	group6	2	12	6	8	780	434	470
group5	group6	6	8	2	12	768	360	534
group5	group6	1	13	4	10	816	462	466
group5	group6	4	10	1	13	760	358	570
group5	group7	2	12	6	8	974	664	294
group5	group7	6	8	2	12	846	548	390
group5	group7	1	13	4	10	946	626	342
group5	group7	4	10	1	13	692	486	404
group5	group8	2	12	6	8	714	530	346
group5	group8	6	8	2	12	780	392	488
group5	group8	1	13	4	10	680	518	384
group5	group8	4	10	1	13	742	410	500
group5	group9	2	12	6	8	766	544	374
group5	group9	6	8	2	12	722	442	448
group5	group9	1	13	4	10	788	528	408
group5	group9	4	10	1	13	706	470	448
group6	dumb	5	9	3	11	832	732	212
group6	dumb	4	16	11	9	968	808	140
group6	dumb	1	4	2	3	902	806	176
group6	dumb	2	7	4	5	940	808	166
group6	group1	5	9	3	11	706	570	320
group6	group1	4	16	11	9	786	540	330
group6	group1	1	4	2	3	790	490	454
group6	group1	2	7	4	5	742	528	396
group6	group2	5	9	3	11	736	460	422
group6	group2	4	16	11	9	764	532	362
group6	group2	1	4	2	3	802	502	454
group6	group2	2	7	4	5	768	594	332
group6	group3	5	9	3	11	668	510	376
group6	group3	4	16	11	9	802	568	330
group6	group3	1	4	2	3	770	652	298
group6	group3	2	7	4	5	738	604	314
group6	group4	5	9	3	11	752	482	430
group6	group4	4	16	11	9	812	494	394
group6	group4	1	4	2	3	824	546	412
group6	group4	2	7	4	5	766	402	526
group6	group5	5	9	3	11	724	546	354
group6	group5	4	16	11	9	764	508	360
group6	group5	1	4	2	3	772	558	388
group6	group5	2	7	4	5	754	492	430
group6	group7	5	9	3	11	832	564	374
group6	group7	4	16	11	9	886	526	400
group6	group7	1	4	2	3	934	586	404
group6	group7	2	7	4	5	910	636	336
group6	group8	5	9	3	11	708	600	304
group6	group8	4	16	11	9	788	542	334
group6	group8	1	4	2	3	778	616	324
group6	group8	2	7	4	5	750	498	418
group6	group9	5	9	3	11	722	586	316
group6	group9	4	16	11	9	796	454	428
group6	group9	1	4	2	3	788	574	354
group6	group9	2	7	4	5	810	664	278
group6	dumb	3	11	5	9	862	786	152
group6	dumb	11	9	4	16	782	654	252
group6	dumb	2	3	1	4	932	806	170
group6	dumb	4	5	2	7	912	764	190
group6	group1	3	11	5	9	714	448	430
group6	group1	11	9	4	16	828	342	530
group6	group1	2	3	1	4	786	494	426
group6	group1	4	5	2	7	778	510	404
group6	group2	3	11	5	9	714	426	458
group6	group2	11	9	4	16	772	360	512
group6	group2	2	3	1	4	806	476	464
group6	group2	4	5	2	7	804	436	478
group6	group3	3	11	5	9	0	0	0
group6	group3	11	9	4	16	780	388	476
group6	group3	2	3	1	4	802	556	374
group6	group3	4	5	2	7	792	396	500
group6	group4	3	11	5	9	714	346	544
group6	group4	11	9	4	16	754	306	574
group6	group4	2	3	1	4	798	380	560
group6	group4	4	5	2	7	764	438	486
group6	group5	3	11	5	9	702	480	402
group6	group5	11	9	4	16	790	380	486
group6	group5	2	3	1	4	788	522	398
group6	group5	4	5	2	7	792	516	406
group6	group7	3	11	5	9	654	500	372
group6	group7	11	9	4	16	722	414	492
group6	group7	2	3	1	4	882	610	360
group6	group7	4	5	2	7	708	542	362
group6	group8	3	11	5	9	694	458	408
group6	group8	11	9	4	16	796	382	490
group6	group8	2	3	1	4	792	516	414
group6	group8	4	5	2	7	818	398	504
group6	group9	3	11	5	9	702	554	340
group6	group9	11	9	4	16	708	462	422
group6	group9	2	3	1	4	736	506	388
group6	group9	4	5	2	7	752	488	426
group6	dumb	2	12	6	8	944	820	130
group6	dumb	6	8	2	12	898	800	156
group6	dumb	1	13	4	10	940	760	200
group6	dumb	4	10	1	13	916	746	214
group6	group1	2	12	6	8	768	616	284
group6	group1	6	8	2	12	826	404	490
group6	group1	1	13	4	10	746	510	406
group6	group1	4	10	1	13	756	494	426
group6	group2	2	12	6	8	700	418	462
group6	group2	6	8	2	12	812	392	514
group6	group2	1	13	4	10	770	522	416
group6	group2	4	10	1	13	824	458	480
group6	group3	2	12	6	8	730	530	346
group6	group3	6	8	2	12	780	464	434
group6	group3	1	13	4	10	744	558	358
group6	group3	4	10	1	13	738	506	410
group6	group4	2	12	6	8	812	450	468
group6	group4	6	8	2	12	802	366	558
group6	group4	1	13	4	10	838	408	528
group6	group4	4	10	1	13	772	446	480
group6	group5	2	12	6	8	744	508	378
group6	group5	6	8	2	12	804	484	446
group6	group5	1	13	4	10	760	518	406
group6	group5	4	10	1	13	778	446	486
group6	group7	2	12	6	8	880	582	372
group6	group7	6	8	2	12	730	512	398
group6	group7	1	13	4	10	790	608	332
group6	group7	4	10	1	13	856	526	432
group6	group8	2	12	6	8	768	618	274
group6	group8	6	8	2	12	786	474	424
group6	group8	1	13	4	10	742	482	432
group6	group8	4	10	1	13	820	482	448
group6	group9	2	12	6	8	776	538	382
group6	group9	6	8	2	12	746	494	426
group6	group9	1	13	4	10	780	468	480
group6	group9	4	10	1	13	724	562	370
group7	dumb	5	9	3	11	808	690	214
group7	dumb	4	16	11	9	838	676	208
group7	dumb	1	4	2	3	876	734	224
group7	dumb	2	7	4	5	872	746	200
group7	group1	5	9	3	11	690	498	388
group7	group1	4	16	11	9	662	418	408
group7	group1	1	4	2	3	902	436	524
group7	group1	2	7	4	5	912	350	594
group7	group2	5	9	3	11	646	358	518
group7	group2	4	16	11	9	654	386	434
group7	group2	1	4	2	3	834	398	560
group7	group2	2	7	4	5	948	270	696
group7	group3	5	9	3	11	618	462	406
group7	group3	4	16	11	9	656	428	404
group7	group3	1	4	2	3	920	384	590
group7	group3	2	7	4	5	880	358	584
group7	group4	5	9	3	11	778	352	582
group7	group4	4	16	11	9	730	356	540
group7	group4	1	4	2	3	824	350	630
group7	group4	2	7	4	5	900	320	642
group7	group5	5	9	3	11	710	444	444
group7	group5	4	16	11	9	668	364	466
group7	group5	1	4	2	3	888	332	628
group7	group5	2	7	4	5	890	304	648
group7	group6	5	9	3	11	682	352	538
group7	group6	4	16	11	9	716	422	424
group7	group6	1	4	2	3	874	456	534
group7	group6	2	7	4	5	880	440	528
group7	group8	5	9	3	11	0	0	0
group7	group8	4	16	11	0	0	0	0
group7	group8	1	4	2	3	908	430	544
group7	group8	2	7	4	5	836	418	520
group7	group9	5	9	3	11	762	458	488
group7	group9	4	16	11	9	736	460	474
group7	group9	1	4	2	3	838	546	448
group7	group9	2	7	4	5	788	484	474
group7	dumb	3	11	5	9	794	650	274
group7	dumb	11	9	4	16	726	648	220
group7	dumb	2	3	1	4	872	726	236
group7	dumb	4	5	2	7	888	750	198
group7	group1	3	11	5	9	752	268	636
group7	group1	11	9	4	16	810	280	590
group7	group1	2	3	1	4	876	444	528
group7	group1	4	5	2	7	990	320	632
group7	group2	3	11	5	9	824	290	638
group7	group2	11	9	4	16	788	228	640
group7	group2	2	3	1	4	838	410	562
